0.0,0.0,66.82,0.875,34.0,124.95067512039343,2.405398227229213
2.0,0.0,95.26,1.0,100.0,112.46141245286886,2.050775588903339
1.0,0.0,48.160000000000004,0.75,46.0,114.3308475170776,1.8452946307789824
1.0,0.0,63.199999999999996,0.75,46.0,77.40650793650794,2.816984126984127
1.0,0.0,83.12,1.0,46.0,102.2624157531028,1.6417090761376947
1.0,0.0,43.03,0.75,54.0,121.76188777620231,2.882403058411122
1.0,0.0,9.57,0.375,92.0,79.52241978609625,1.74771411594941
0.0,0.0,31.579999999999995,0.5,34.0,142.10074266987962,1.9630087860857093
2.0,0.0,65.80999999999999,0.75,94.0,99.35847061807587,2.058218221836643
2.0,0.0,94.71999999999998,1.0,100.0,92.69825572545034,2.5378321638004664
2.0,0.0,95.32,1.0,98.0,115.59359677726013,1.8728582560395999
1.0,0.0,76.16,1.0,90.0,102.42295918367347,3.7402919501133787
0.0,0.0,58.830000000000005,0.75,34.0,114.52679482735851,3.058387016940938
1.0,0.0,88.36,1.0,76.0,97.68297290945253,2.9728619002526457
1.0,0.0,80.22,1.0,90.0,99.6150709219858,2.31063829787234
0.0,0.0,46.44,0.75,38.0,92.34949494949495,3.552707631874299
2.0,0.0,90.39999999999999,1.0,90.0,117.53679478856998,4.440418875463113
1.0,0.0,21.480000000000004,0.5,56.0,98.45228507109205,1.8947580611416568
1.0,0.0,78.63,1.0,64.0,109.26961541961248,3.825685748151388
1.0,0.0,55.9,1.0,40.0,94.45882139970112,2.3250759521946582
1.0,0.0,16.46,0.375,54.0,116.26940479131378,2.978978706415866
1.0,0.0,84.34,1.0,72.0,94.4230274428443,2.114171837672115
2.0,0.0,84.14,1.0,98.0,86.21697320867246,3.4507495172964417
1.0,0.0,47.480000000000004,0.75,80.0,127.83500079286229,2.8321439014874685
0.0,0.0,65.14999999999999,0.875,34.0,73.69166309263335,2.3386164858801806
2.0,0.0,93.22,1.0,92.0,96.44504251853348,1.8932314119453562
1.0,0.0,75.42000000000002,1.0,68.0,93.8230680413884,2.0857580729010348
1.0,0.0,76.97999999999999,1.0,72.0,118.50839665941758,2.4122146901123886
0.0,0.0,11.68,0.375,36.0,124.49148044304296,3.8272297444172447
1.0,0.0,93.44999999999997,1.0,74.0,102.15515222706874,1.765600844443349
1.0,0.0,18.23,0.5,54.0,106.23921162223618,2.788858491330135
2.0,0.0,91.03,1.0,94.0,119.58980840453373,2.9287429611544376
1.0,0.0,58.51,0.875,72.0,136.1822222450496,2.7000804957446327
2.0,0.0,86.37,1.0,86.0,109.64474121739148,2.2543754656425112
0.0,0.0,42.059999999999995,0.5,26.0,122.15735429397462,2.199691328941772
1.0,0.0,39.21000000000001,0.625,48.0,135.62712355212358,2.224581724581725
1.0,0.0,20.73,0.5,66.0,84.71356945371723,3.2808641340414733
1.0,0.0,76.74,1.0,92.0,121.17985386195302,1.6609844730203382
1.0,0.0,89.15,1.0,80.0,119.12300096125405,3.213129374938381
1.0,0.0,60.39,1.0,44.0,104.52655252327173,2.2775805384242096
1.0,0.0,58.94,1.0,42.0,85.35706569664903,1.9041335978835978
1.0,0.0,11.219999999999999,0.375,46.0,92.75554976182892,2.2690178336324927
1.0,0.0,19.369999999999997,0.5,82.0,131.91184636734877,2.367046722549115
0.0,0.0,50.31999999999999,0.875,34.0,81.57283186205359,2.3388546317437693
0.0,0.0,45.470000000000006,0.625,32.0,93.83713450292397,2.357289055973266
0.0,0.0,28.46,0.375,38.0,34.18810096153846,1.2959935897435897
0.0,0.0,54.089999999999996,1.0,24.0,102.68775643977492,3.705179116311012
0.0,0.0,10.77,0.25,30.0,62.882318124720086,2.672994941295595
1.0,0.0,66.03,0.875,56.0,96.44734859743662,2.950533613648664
2.0,0.0,96.06,1.0,96.0,111.69259889140842,1.4953470496828891
1.0,0.0,71.15,1.0,56.0,111.88203387681233,2.839282904156322
0.0,0.0,46.84000000000001,0.5,18.0,71.16639678694379,4.94537025231275
1.0,0.0,76.88,1.0,66.0,75.97561616933275,3.1186719660315916
2.0,0.0,89.18,1.0,88.0,83.86177166506808,2.462037890120441
1.0,0.0,83.39999999999999,1.0,84.0,131.28619680185943,2.0038666673204824
1.0,0.0,71.02,1.0,58.0,125.01771966859462,2.2394721529598365
1.0,0.0,64.69,1.0,48.0,102.87484968467447,2.1500936666843224
1.0,0.0,69.5,1.0,48.0,102.83481476862407,2.3467803724070952
2.0,0.0,24.119999999999997,0.5,100.0,97.45905867368286,2.802309357680348
0.0,0.0,29.22,0.5,24.0,139.64162733401864,1.746668790147051
1.0,0.0,78.77999999999999,1.0,96.0,73.54378653635366,1.8006792491553787
1.0,0.0,15.45,0.5,84.0,111.54139394444478,3.7032810305235553
2.0,0.0,23.61,0.5,100.0,90.17576631544613,2.40295286184074
2.0,0.0,87.26,1.0,88.0,122.57913672202886,2.4609426430504864
1.0,0.0,92.91999999999999,1.0,74.0,85.38137028172105,2.049573603334189
1.0,0.0,74.27,1.0,72.0,98.40869706440998,1.549689721071246
1.0,0.0,24.830000000000002,0.625,58.0,89.5527907439097,2.8527657596492637
1.0,0.0,30.549999999999997,0.625,78.0,104.17162147998965,2.9980464380159506
2.0,0.0,95.41,1.0,90.0,75.52666104396845,2.3334266470058873
1.0,0.0,62.519999999999996,1.0,60.0,72.70432641141741,2.1510863276730148
2.0,0.0,84.02000000000001,0.875,100.0,92.5076795617237,2.0827925614690317
2.0,0.0,96.3,1.0,98.0,79.65524808692784,2.3875986811782415
1.0,0.0,19.11,0.5,46.0,105.19785829306834,2.9213402571409897
1.0,0.0,80.18,1.0,72.0,132.67473196881093,2.2349171539961015
1.0,0.0,55.989999999999995,0.75,62.0,150.56758938592273,2.329479316979317
1.0,0.0,74.1,1.0,64.0,98.40367193615897,2.38336592621146
0.0,0.0,61.09000000000001,0.875,34.0,89.70690406239345,1.8478061056135202
1.0,0.0,60.199999999999996,0.875,52.0,76.75079894852622,1.787513664786392
1.0,0.0,11.959999999999999,0.375,50.0,112.25072640403353,2.113521224455857
2.0,0.0,98.24,1.0,98.0,85.16394377772298,1.8354214354805938
1.0,0.0,73.19,1.0,76.0,50.47935505586368,2.045192451226934
0.0,0.0,6.49,0.125,28.0,95.99076099339257,2.2697510822510822
1.0,0.0,12.43,0.25,40.0,119.51548572954823,2.2424933862433862
1.0,0.0,71.04,1.0,60.0,116.08931784440492,2.1623918901276005
2.0,0.0,92.62000000000002,1.0,100.0,131.16735763485218,2.2014019982769213
1.0,0.0,20.12,0.5,70.0,122.55277735183134,3.061165624630684
1.0,0.0,79.16,0.875,62.0,92.23880105783283,2.6924080352555833
1.0,0.0,52.89,0.75,74.0,104.79304919775721,2.5058202415486086
0.0,0.0,49.93,0.75,34.0,90.63144537040279,2.10129677301778
1.0,0.0,54.0,0.75,70.0,86.65727594599775,1.506554535689874
2.0,0.0,97.9,1.0,98.0,103.0508718473738,2.7513821437083985
1.0,0.0,81.63000000000001,1.0,52.0,105.30783715655663,2.092049064197665
1.0,0.0,20.83,0.5,80.0,136.53093888328937,3.485503461919669
1.0,0.0,53.88,0.875,60.0,77.41006548740998,1.845211824326657
1.0,0.0,74.91,1.0,80.0,97.84688059669261,1.8746187477361187
0.0,0.0,44.19,0.75,36.0,92.68171633985273,2.5478713572774536
1.0,0.0,45.470000000000006,0.75,48.0,76.87703595539274,2.1239332043040475
1.0,0.0,71.83000000000001,0.875,98.0,137.38005440637795,1.429715533649357
1.0,0.0,67.56,1.0,54.0,155.1989962324471,2.48940425307353
1.0,0.0,18.880000000000003,0.5,48.0,88.43965176979883,4.432139143536202
0.0,0.0,15.98,0.25,26.0,73.00808913308913,1.683150183150183
1.0,0.0,27.770000000000003,0.625,86.0,78.7888198757764,1.8472049689440992
1.0,0.0,81.47000000000001,0.875,52.0,80.07333635813671,3.7294010889292193
2.0,0.0,97.92,1.0,100.0,84.28155383159927,1.7755259893711275
1.0,0.0,73.0,0.875,76.0,72.76679399965114,2.3148246991104138
1.0,0.0,80.19000000000001,1.0,90.0,130.40008317213636,2.3407807774656453
0.0,0.0,38.870000000000005,0.625,26.0,115.70834185678292,3.426908825384394
1.0,0.0,94.02,1.0,74.0,115.85274819788415,5.036486521828645
1.0,0.0,11.54,0.25,42.0,71.71603879990977,2.523836378675088
1.0,0.0,88.82999999999998,1.0,74.0,112.83823946582775,2.8148023190105236
1.0,0.0,24.95,0.5,72.0,83.20996742983044,1.629842683952273
0.0,0.0,48.63000000000001,0.75,26.0,113.13981800325575,1.902771533437323
1.0,0.0,38.059999999999995,0.625,58.0,103.2627232953155,1.608054280382296
1.0,0.0,38.830000000000005,0.75,58.0,120.56746971697439,2.687279587513034
0.0,0.0,68.02,0.875,34.0,68.78087402060616,2.474877403895261
1.0,0.0,68.37,1.0,46.0,112.00373702911811,2.153773419444151
2.0,0.0,89.05000000000001,1.0,96.0,133.36539408741993,2.3641848112530544
2.0,0.0,94.22,1.0,96.0,90.9234222494531,2.5134598504593155
1.0,0.0,75.91,1.0,40.0,136.4630987559601,1.8644004592432586
1.0,0.0,68.17,1.0,68.0,95.63053352827103,1.8696182101330596
2.0,0.0,97.74,1.0,100.0,83.51011874691561,2.0380116881163413
2.0,0.0,24.04,0.5,100.0,129.8132696029537,3.3912554892264444
2.0,0.0,98.94,1.0,100.0,75.88872568666854,1.9294294672798848
1.0,0.0,54.38,0.875,56.0,96.97336116264688,2.0631493506493506
1.0,0.0,77.17,0.875,72.0,95.55181361578587,2.2248746450367523
0.0,0.0,55.129999999999995,0.875,18.0,110.2340256460711,3.875932703659976
1.0,0.0,74.98,0.875,86.0,118.37117620290996,1.770312830606948
1.0,0.0,69.56,0.875,80.0,167.9747797270955,1.8676890838206626
1.0,0.0,73.66999999999999,1.0,68.0,109.2252323208293,3.1702326964032777
1.0,0.0,46.290000000000006,0.75,44.0,108.61353050609404,2.0724662905645523
1.0,0.0,59.959999999999994,0.875,40.0,105.8440237902046,2.4204227757895413
1.0,0.0,50.580000000000005,0.75,64.0,99.16731252473289,1.6658976895680497
0.0,0.0,39.589999999999996,0.75,14.0,76.92385110450275,2.7893606737741967
2.0,0.0,92.50999999999999,1.0,100.0,98.82256436964084,2.097112297537637
1.0,0.0,50.5,0.75,70.0,128.44160401002506,2.0706140350877194
2.0,0.0,98.44,1.0,88.0,107.97124669481715,2.9280868991171674
2.0,0.0,23.84,0.5,96.0,102.06729137677799,3.634406887755102
1.0,0.0,19.11,0.5,58.0,108.38498744233746,3.0047868338580646
1.0,0.0,77.90999999999998,1.0,84.0,134.13129740925913,3.505704370586977
1.0,0.0,17.43,0.5,54.0,79.13345864661653,3.476817042606516
0.0,0.0,81.07000000000001,1.0,36.0,94.40095846924822,1.9969359282812416
1.0,0.0,65.80999999999999,1.0,50.0,79.80770787200335,2.3500438420069067
1.0,0.0,17.89,0.5,52.0,96.72370620947858,2.886671696766548
1.0,0.0,72.36,1.0,96.0,114.76188278521288,2.290453470277
1.0,0.0,62.74999999999999,1.0,56.0,82.74507748807521,2.3215455074179343
1.0,0.0,54.660000000000004,0.75,50.0,151.19443232421173,3.747479350714644
2.0,0.0,23.240000000000002,0.5,96.0,106.26957572515623,2.668747896451183
2.0,0.0,87.88,1.0,90.0,94.07891666700999,2.233844747599524
2.0,0.0,93.37,1.0,98.0,122.28301854670416,1.9626935636298792
1.0,0.0,84.05,1.0,52.0,112.38463761309917,3.2414124164398883
1.0,0.0,65.27999999999999,1.0,48.0,117.47339743589747,3.0826808608058607
1.0,0.0,81.07999999999998,0.875,78.0,107.84424857549858,1.6498409306742639
1.0,0.0,60.269999999999996,1.0,40.0,94.52492570612708,2.567432825840148
0.0,0.0,30.75,0.375,32.0,123.187042770927,3.19615154228357
1.0,0.0,64.69,0.875,78.0,110.81871368701078,3.0410375303038344
1.0,0.0,64.36,1.0,54.0,118.77263015824035,2.2934905400126335
1.0,0.0,69.35999999999999,1.0,64.0,113.94701063744378,1.8313469551406807
2.0,0.0,93.78,1.0,100.0,113.0054204789919,2.383681428908517
1.0,0.0,53.82999999999999,0.75,92.0,97.40635110725478,1.7396311446968253
1.0,0.0,78.58,1.0,84.0,121.32704596506862,2.3916820635810176
1.0,0.0,79.72,1.0,42.0,135.67556699008105,4.5466359490656165
1.0,0.0,65.78,1.0,62.0,117.42033103939248,2.537181845009918
1.0,0.0,18.84,0.5,46.0,127.12875735375734,2.3535908535908536
1.0,0.0,37.72,0.625,54.0,89.54344776670358,1.9242105439779864
1.0,0.0,44.1,0.75,44.0,98.43761505212305,2.0107415112220606
1.0,0.0,38.03,0.625,74.0,95.48455801860973,3.1862000547345377
2.0,0.0,66.26,0.75,100.0,114.80429453638486,2.201526403735316
0.0,0.0,46.1,0.875,36.0,127.35339059378123,1.884082141816517
1.0,0.0,80.11000000000001,1.0,78.0,86.9216733206779,3.792455222947653
2.0,0.0,91.75999999999999,1.0,94.0,161.89028832411606,2.602885761235043
1.0,0.0,20.23,0.5,52.0,117.36662539181083,2.7334058246016175
1.0,0.0,7.89,0.25,82.0,60.05696864111498,1.8491482771970575
2.0,0.0,89.34999999999998,1.0,86.0,82.0748722642552,2.0327778694384864
2.0,0.0,96.6,1.0,96.0,91.61716101307567,2.4973842246256335
2.0,0.0,97.24000000000001,1.0,98.0,99.4230950587505,2.384950078768681
1.0,0.0,46.08,0.75,58.0,118.33729247359123,2.424584302321635
1.0,0.0,25.13,0.5,42.0,93.41240597464001,2.0225912975912976
1.0,0.0,59.639999999999986,1.0,42.0,87.29195156695157,2.168732617690951
1.0,0.0,15.419999999999998,0.375,40.0,112.06114456342567,2.748866443883389
2.0,0.0,98.18,1.0,100.0,70.95824645460479,2.32127945816872
2.0,0.0,33.120000000000005,0.625,98.0,80.73095009230936,1.7035992605406434
1.0,0.0,62.10999999999999,0.75,74.0,100.07293361256367,1.7465052100576022
1.0,0.0,66.22999999999999,1.0,48.0,77.28734588163537,2.2776367183527997
1.0,0.0,67.97999999999999,1.0,40.0,98.9860775933884,1.8028123335364734
0.0,0.0,28.4,0.25,14.0,56.088788515406165,2.2098786181139123
1.0,0.0,22.509999999999998,0.5,74.0,111.56336746601791,1.8513127523556014
1.0,0.0,67.31,1.0,60.0,108.17699009701526,2.8716187013577876
2.0,0.0,91.87,1.0,88.0,106.51544954729212,4.0459639502903215
1.0,0.0,58.52,1.0,56.0,107.54692082111434,2.5870601173020527
1.0,0.0,37.120000000000005,0.5,54.0,73.42510885517311,2.0931223967790675
1.0,0.0,58.739999999999995,0.875,62.0,105.21750226111337,1.9597642789309457
1.0,0.0,60.989999999999995,0.75,52.0,87.18949861135478,2.307595897159861
2.0,0.0,94.02,1.0,96.0,49.12685970727158,2.000653900342597
2.0,0.0,59.81999999999999,0.75,94.0,122.79673295454545,2.971522038567493
1.0,0.0,64.0,0.875,60.0,89.10457637233544,3.2318738298848646
1.0,0.0,72.15,1.0,82.0,120.62257707642405,2.960116118728397
1.0,0.0,80.28,1.0,88.0,94.28245542059526,3.3480038891183934
2.0,0.0,47.989999999999995,0.75,94.0,93.2352774940592,1.8325853078800323
2.0,0.0,94.5,1.0,100.0,122.38091756721231,1.865061812298542
2.0,0.0,42.38,0.625,100.0,144.29494042022068,2.5842961489817218
1.0,0.0,33.910000000000004,0.625,84.0,100.6922602832874,2.4644124147128346
0.0,0.0,47.28,0.625,22.0,61.89071180555555,2.571205357142857
2.0,0.0,51.28,0.75,100.0,117.98879892214934,2.4304647839828517
2.0,0.0,98.25999999999999,1.0,94.0,101.47402852922656,2.5764887726733803
2.0,0.0,21.07,0.5,96.0,122.19816273833845,1.7859338114572643
0.0,0.0,56.96000000000001,1.0,34.0,80.92270101929567,2.7273688787542247
1.0,0.0,62.49,0.875,86.0,105.0166734572617,2.3026590235024487
1.0,0.0,40.03,0.625,82.0,123.71172816461436,2.7726191389415624
0.0,0.0,53.599999999999994,0.875,36.0,122.21907949420854,2.0149813090090767
1.0,0.0,89.27999999999999,1.0,62.0,100.11535514618289,2.2889854822255966
1.0,0.0,71.98,1.0,80.0,127.93851393101336,3.131151933378692
1.0,0.0,80.45,1.0,78.0,135.07771180936143,2.221171197433645
1.0,0.0,27.68,0.5,42.0,77.89228024289251,2.0356641281512937
1.0,0.0,78.62000000000002,1.0,74.0,84.44339425376337,2.196975922477607
1.0,0.0,50.33999999999999,0.625,46.0,80.8976062182584,1.8023823176934122
2.0,0.0,86.02,1.0,86.0,120.4412293628293,1.599067928864194
1.0,0.0,69.77,1.0,66.0,136.6322634826515,1.736010643541328
1.0,0.0,23.0,0.5,98.0,119.68859516234915,2.2204030534094166
1.0,0.0,51.85,0.75,44.0,92.72840478878216,3.1729521701219823
0.0,0.0,17.91,0.5,38.0,104.2676850767995,5.7031165198263105
